,temp_min,temp_max,temp_mean,temp_median,temp_max_hour,temp_min_hour,dew_point_temp_min,dew_point_temp_max,dew_point_temp_mean,dew_point_temp_median,dew_point_temp_max_hour,dew_point_temp_min_hour,rel_hum_min,rel_hum_max,rel_hum_mean,rel_hum_median,rel_hum_max_hour,rel_hum_min_hour,visibility_min,visibility_max,visibility_mean,visibility_median,visibility_max_hour,visibility_min_hour,press_min,press_max,press_mean,press_median,press_max_hour,press_min_hour,hmdxx_min,hmdxx_max,hmdxx_mean,hmdxx_median,hmdxx_max_hour,hmdxx_min_hour,sun_set,sun_rise,hourly_demand,day_of_week,week_of_year,year
2000-04-06,2.4,11.0,6.575,6.95,10.0,2.0,-2.6,3.8,0.9833333333333334,0.8500000000000001,10.0,0.0,56.0,87.0,68.33333333333333,65.5,5.0,16.0,12.9,24.1,20.233333333333334,21.700000000000003,0.0,4.0,97.32,98.99,98.00999999999999,97.94,23.0,8.0,0.14776555116641488,9.897359345033603,4.679184113664536,4.964169976243174,10.0,0.0,20.0,7.0,14748.0,3.0,14.0,2000.0
2000-04-07,-0.1,7.2,4.345833333333333,4.75,12.0,6.0,-3.3,0.6,-1.3083333333333333,-1.35,22.0,5.0,56.0,88.0,67.33333333333333,64.5,23.0,12.0,6.4,24.1,21.962500000000002,24.1,0.0,22.0,98.62,99.52,99.23875,99.26,10.0,23.0,-2.9542682746438245,4.798010153317464,1.8806539416013714,2.340277842717022,12.0,6.0,20.0,7.0,14733.0,4.0,14.0,2000.0
2000-04-08,-1.9,2.8,0.4916666666666667,0.0,3.0,14.0,-9.3,1.4,-2.6666666666666665,-2.05,4.0,21.0,50.0,91.0,80.25,86.5,4.0,21.0,1.0,24.1,9.291666666666666,5.6,20.0,12.0,98.09,99.22,98.52791666666667,98.38999999999999,22.0,5.0,-5.447758856439964,0.9705525603536629,-2.1893263197591,-2.7845558316843837,3.0,23.0,20.0,7.0,14785.0,5.0,14.0,2000.0
2000-04-09,-4.7,6.2,0.6833333333333335,1.05,16.0,6.0,-12.1,-4.3,-9.237499999999999,-9.6,23.0,7.0,37.0,68.0,48.375,50.0,23.0,13.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.79,99.29,99.04583333333333,99.06,4.0,16.0,-8.870293343794467,2.6271124455262047,-3.1552164922781505,-2.4724515968223417,16.0,6.0,20.0,7.0,14693.0,6.0,14.0,2000.0
2000-04-10,-2.1,2.0,0.27499999999999997,0.4,16.0,22.0,-8.3,-2.7,-6.2749999999999995,-6.5,2.0,19.0,51.0,75.0,61.666666666666664,61.5,1.0,18.0,16.1,24.1,23.566666666666666,24.1,0.0,7.0,99.09,100.65,99.94333333333333,99.985,22.0,0.0,-5.7475239917155845,-1.4729144562624794,-3.140949713664115,-2.991121959584957,2.0,22.0,20.0,7.0,15414.0,0.0,15.0,2000.0
2000-04-11,-2.1,1.3,-0.6458333333333334,-0.4,11.0,2.0,-8.1,-2.4,-4.9375,-4.2,13.0,1.0,61.0,86.0,73.20833333333333,69.5,14.0,6.0,1.0,24.1,14.591666666666669,24.1,0.0,13.0,100.05,100.62,100.34791666666666,100.32,0.0,16.0,-5.7475239917155845,-1.8040945889216597,-3.8183274663814477,-3.5442896179693433,11.0,2.0,20.0,7.0,15594.0,1.0,15.0,2000.0
2000-04-12,-4.1,6.2,0.7791666666666667,1.2000000000000002,16.0,4.0,-8.5,-2.2,-6.033333333333334,-6.0,13.0,17.0,36.0,85.0,62.583333333333336,60.0,3.0,17.0,12.9,24.1,23.633333333333336,24.1,0.0,13.0,100.29,101.22,100.75208333333335,100.805,22.0,0.0,-7.579854512828488,2.673148138780654,-2.596150913336205,-2.461941293328789,16.0,4.0,20.0,7.0,15309.0,2.0,15.0,2000.0
2000-04-13,-1.7,8.0,3.358333333333333,3.85,14.0,4.0,-7.5,-2.7,-5.995833333333334,-6.15,8.0,0.0,35.0,67.0,51.541666666666664,51.5,4.0,17.0,12.9,24.1,23.033333333333335,24.1,0.0,8.0,100.49,101.29,100.97250000000001,101.08500000000001,7.0,23.0,-5.28802210978948,4.735351518891944,-0.01431775250523413,0.5395527980076678,14.0,5.0,20.0,7.0,14924.0,3.0,15.0,2000.0
2000-04-14,1.7,20.3,10.583333333333334,12.6,16.0,5.0,-7.0,5.8,0.0791666666666666,1.95,15.0,2.0,33.0,67.0,49.291666666666664,50.0,5.0,16.0,16.1,24.1,22.633333333333336,24.1,0.0,10.0,99.49,100.49,99.94166666666666,100.0,0.0,23.0,-1.4479799477221853,19.367827222349764,8.592926661226455,10.958374590865786,15.0,3.0,21.0,7.0,13941.0,4.0,15.0,2000.0
2000-04-15,7.8,22.9,16.125,16.6,12.0,2.0,3.1,12.8,9.041666666666666,10.7,12.0,2.0,52.0,78.0,63.541666666666664,66.0,22.0,13.0,11.3,24.1,20.833333333333332,20.9,0.0,23.0,99.16,99.55,99.38125000000001,99.405,7.0,16.0,6.482012463898183,25.58658804922023,17.1378111501411,18.20989657933623,12.0,2.0,21.0,7.0,13104.0,5.0,15.0,2000.0
2000-04-16,5.2,10.5,6.895833333333333,6.800000000000001,0.0,10.0,0.6,7.2,2.716666666666667,2.25,0.0,23.0,64.0,84.0,74.75,75.0,10.0,15.0,4.8,24.1,18.82916666666667,19.3,12.0,9.0,99.35,100.05,99.82958333333333,99.97,12.0,1.0,3.312830669780944,10.589632072129234,5.495214142221041,5.120805980585693,0.0,19.0,21.0,7.0,13788.0,6.0,15.0,2000.0
2000-04-17,2.4,6.5,4.241666666666666,4.199999999999999,0.0,22.0,-7.5,0.5,-3.8791666666666664,-3.7,0.0,7.0,40.0,71.0,56.333333333333336,58.5,23.0,3.0,16.1,24.1,22.433333333333334,24.1,0.0,13.0,99.79,100.09,99.95333333333333,99.99,8.0,16.0,-0.37291445626247954,4.461606269227485,1.270384040303907,0.9243525138289992,0.0,22.0,21.0,7.0,15054.0,0.0,16.0,2000.0
2000-04-18,2.5,6.4,4.75,5.25,17.0,0.0,-1.1,3.4,1.7416666666666665,2.55,13.0,0.0,75.0,87.0,80.875,81.0,8.0,1.0,4.0,19.3,12.041666666666666,11.3,4.0,8.0,99.65,99.82,99.72333333333334,99.72,0.0,19.0,0.07501819236953455,5.022227209680144,3.0613613834315507,3.7694465588819126,17.0,0.0,21.0,7.0,14415.0,1.0,16.0,2000.0
2000-04-19,4.4,13.5,8.491666666666667,9.350000000000001,15.0,5.0,2.3,7.4,4.6499999999999995,4.95,15.0,5.0,67.0,89.0,77.16666666666667,77.0,7.0,14.0,4.8,12.9,9.041666666666666,8.0,0.0,6.0,99.62,99.79,99.70958333333334,99.705,7.0,19.0,2.8473892529129596,13.667941076835865,7.6917119440810024,8.673621823625847,15.0,5.0,21.0,7.0,14309.0,2.0,16.0,2000.0
2000-04-20,7.5,9.8,8.2875,8.2,0.0,16.0,5.4,7.4,6.5375000000000005,6.5,23.0,2.0,77.0,94.0,88.79166666666667,90.0,23.0,0.0,2.8,12.9,5.808333333333334,4.0,0.0,9.0,98.29,99.75,99.21708333333333,99.435,1.0,23.0,7.285911682082781,9.412309260415578,8.12636452530903,8.110551399696606,1.0,16.0,21.0,7.0,14157.0,3.0,16.0,2000.0
2000-04-21,6.6,8.9,7.766666666666667,7.85,7.0,20.0,5.1,8.0,6.4375,6.4,7.0,20.0,88.0,95.0,91.25,91.0,6.0,10.0,2.4,16.1,10.6,11.3,2.0,6.0,98.02,98.59,98.28333333333335,98.29,21.0,1.0,5.923514638445526,9.308744854074659,7.5739392495407785,7.6491104712491795,7.0,20.0,21.0,7.0,13410.0,4.0,16.0,2000.0
2000-04-22,6.4,8.7,7.258333333333333,7.05,18.0,15.0,3.5,6.0,4.720833333333333,4.6,1.0,19.0,71.0,94.0,84.16666666666667,86.0,3.0,18.0,4.8,24.1,16.608333333333334,18.5,11.0,4.0,98.52,98.92,98.75,98.76,20.0,2.0,5.4897072922857655,7.5973593450336026,6.460054477504195,6.4295883433214716,18.0,15.0,21.0,7.0,13352.0,5.0,16.0,2000.0
2000-04-23,4.3,17.0,10.35,9.7,16.0,5.0,0.5,4.9,2.8000000000000003,2.8,12.0,23.0,35.0,84.0,62.333333333333336,60.5,0.0,15.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.86,99.12,99.00458333333334,99.005,8.0,16.0,2.6345116122912255,15.928912168564294,8.956224368664012,8.193192401026126,16.0,5.0,21.0,7.0,12969.0,6.0,16.0,2000.0
2000-04-24,6.4,15.7,10.637500000000001,10.149999999999999,15.0,6.0,-4.6,1.3,-0.6375,0.35,10.0,20.0,30.0,66.0,47.25,47.5,6.0,16.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.16,99.55,99.36625,99.37,23.0,0.0,4.206542962399909,13.184550677082745,8.346404225531522,7.599034673233373,15.0,23.0,21.0,7.0,13895.0,0.0,17.0,2000.0
2000-04-25,2.7,12.1,8.333333333333334,8.5,13.0,5.0,-7.4,-2.7,-5.1625000000000005,-5.05,15.0,2.0,30.0,56.0,38.666666666666664,35.5,5.0,10.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.55,99.75,99.66791666666667,99.65,7.0,0.0,-0.5298123049898682,8.941295586510941,5.1015415798868196,5.125371129212807,13.0,5.0,21.0,7.0,14167.0,1.0,17.0,2000.0
2000-04-26,2.6,9.9,6.7625,7.0,11.0,2.0,-6.6,-2.0,-4.05,-4.1,14.0,9.0,33.0,60.0,46.458333333333336,46.0,2.0,9.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.69,99.89,99.78833333333334,99.79,7.0,1.0,-0.5944995342788384,6.627085543737521,3.73332255956451,3.8779711622980244,16.0,3.0,21.0,7.0,14195.0,2.0,17.0,2000.0
2000-04-27,3.5,10.4,7.7875000000000005,7.95,14.0,3.0,-2.5,3.2,0.30416666666666664,0.95,11.0,1.0,51.0,69.0,59.375,58.0,23.0,15.0,19.3,24.1,22.5,24.1,0.0,6.0,99.32,99.65,99.45958333333333,99.435,0.0,16.0,0.8106382612789056,8.734511612291227,5.722295521474766,5.96831030765455,14.0,3.0,21.0,7.0,14174.0,3.0,17.0,2000.0
2000-04-28,3.3,19.0,11.741666666666667,12.3,16.0,4.0,-2.3,2.6,-0.2916666666666667,-0.6000000000000001,13.0,16.0,23.0,77.0,47.333333333333336,40.5,3.0,16.0,16.1,24.1,23.36666666666667,24.1,0.0,6.0,99.09,99.35,99.23416666666667,99.26,22.0,15.0,0.9521771365050804,16.44445030989865,9.521042503505539,10.046191058744412,15.0,5.0,21.0,7.0,13547.0,4.0,17.0,2000.0
2000-04-29,5.5,18.1,12.0625,11.3,14.0,3.0,-2.8,5.9,0.8791666666666668,-0.4,12.0,23.0,37.0,66.0,46.875,46.0,3.0,9.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.29,99.92,99.52999999999999,99.505,23.0,2.0,3.2391804440571916,17.526909929545525,10.17720501594828,9.13771161985567,14.0,3.0,21.0,7.0,13042.0,5.0,17.0,2000.0
2000-04-30,2.5,14.4,9.25,10.75,17.0,5.0,-4.3,0.5,-2.2583333333333333,-2.25,20.0,3.0,33.0,61.0,45.333333333333336,44.0,5.0,17.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.75,100.42,100.1175,100.12,8.0,23.0,-0.585643801095403,11.884550677082746,6.584070451571141,8.23227964253514,17.0,5.0,21.0,7.0,13141.0,6.0,17.0,2000.0
2000-05-01,8.0,14.1,9.741666666666667,8.9,11.0,22.0,-4.0,9.3,2.8833333333333333,3.85,18.0,4.0,42.0,92.0,64.54166666666667,54.0,18.0,4.0,3.2,24.1,17.14166666666667,19.3,0.0,17.0,98.66,99.72,99.04,98.955,0.0,16.0,5.270461515785744,12.903893155184916,8.531044783071602,8.03548013024966,11.0,4.0,21.0,7.0,14097.0,0.0,18.0,2000.0
2000-05-02,6.6,16.0,10.716666666666667,10.25,15.0,4.0,-8.2,5.3,1.1500000000000001,1.6,0.0,23.0,31.0,85.0,55.916666666666664,43.0,2.0,21.0,16.1,24.1,23.033333333333335,24.1,3.0,0.0,99.09,100.19,99.78500000000001,99.95,21.0,0.0,4.180383309825595,14.306742869345022,8.984224476503162,7.8727816762030205,15.0,23.0,21.0,7.0,13998.0,1.0,18.0,2000.0
2000-05-03,3.6,17.7,11.116666666666667,11.649999999999999,17.0,3.0,-9.7,2.9,-3.0708333333333333,-1.9500000000000002,22.0,0.0,27.0,66.0,38.0,36.0,22.0,16.0,19.3,24.1,22.900000000000002,24.1,0.0,13.0,100.05,100.45,100.24875000000002,100.25,9.0,20.0,0.011977890210519426,15.367900276214224,8.381080070207261,8.9153636281772,17.0,3.0,21.0,7.0,13854.0,2.0,18.0,2000.0
2000-05-04,6.8,24.9,15.429166666666667,16.85,17.0,3.0,0.7,15.2,7.766666666666667,7.2,17.0,3.0,50.0,69.0,60.583333333333336,60.5,6.0,9.0,8.0,19.3,14.229166666666666,15.3,0.0,11.0,99.45,100.05,99.75291666666668,99.805,0.0,18.0,4.8128306697809435,28.994429344589513,16.11134986052646,16.939632072129235,17.0,3.0,21.0,7.0,14084.0,3.0,18.0,2000.0
2000-05-05,16.7,27.6,22.370833333333334,22.6,17.0,3.0,12.8,16.8,14.379166666666668,14.399999999999999,10.0,2.0,42.0,79.0,62.270833333333336,65.5,5.0,17.0,6.4,24.1,15.912500000000001,16.1,16.0,6.0,99.52,99.75,99.631875,99.635,7.0,16.0,19.38658804922023,31.407431334149823,25.987245650677362,26.148853451192103,13.0,3.0,21.0,7.0,14334.0,4.0,18.0,2000.0
2000-05-06,16.5,30.1,23.708333333333332,24.55,15.0,4.0,13.9,17.3,15.391666666666666,15.25,11.0,4.0,40.0,85.0,61.666666666666664,57.5,4.0,16.0,8.0,24.1,16.420833333333334,16.1,13.0,1.0,99.32,99.72,99.52791666666667,99.57,8.0,22.0,19.80726510170141,34.578360980915186,27.9374766998591,28.836395162752353,15.0,4.0,21.0,7.0,14358.0,5.0,18.0,2000.0
2000-05-07,19.5,29.0,24.325,24.25,16.0,4.0,14.2,17.2,15.700000000000001,15.8,10.0,4.0,43.0,78.0,59.479166666666664,62.0,23.0,16.0,12.9,24.1,19.46666666666667,19.3,7.0,3.0,98.96,99.29,99.10416666666667,99.14,0.0,15.0,22.983637057333752,33.40866626955284,28.755281701042392,29.22748168576344,14.0,4.0,21.0,7.0,14640.0,6.0,18.0,2000.0
2000-05-08,18.6,26.3,22.875,24.299999999999997,18.0,4.0,15.8,18.7,17.51666666666667,17.9,12.0,4.0,61.0,86.0,72.29166666666667,69.0,3.0,18.0,8.0,16.1,13.116666666666667,13.3,0.0,6.0,98.12,98.96,98.67791666666666,98.78999999999999,0.0,23.0,23.07836098091519,32.52915533209974,28.546737357472413,30.232108974001836,18.0,4.0,21.0,6.0,15518.0,0.0,19.0,2000.0
2000-05-09,16.1,25.4,21.891666666666666,22.65,14.0,23.0,13.3,18.0,16.625,17.15,9.0,23.0,62.0,88.0,72.33333333333333,70.0,7.0,13.0,9.7,24.1,16.233333333333334,16.1,13.0,7.0,97.92,98.32,98.17625,98.19,17.0,7.0,19.06372317317327,31.18579604787962,26.95555974181166,28.007587814181775,14.0,23.0,21.0,6.0,14729.0,1.0,19.0,2000.0
2000-05-10,9.6,19.9,13.945833333333333,13.850000000000001,13.0,23.0,5.7,15.3,11.2875,12.25,12.0,23.0,67.0,96.0,84.41666666666667,86.0,5.0,13.0,0.6,24.1,17.108333333333334,19.3,12.0,5.0,97.86,99.02,98.28458333333333,98.19,23.0,13.0,9.132266757097419,23.457491750973983,15.967254930309744,16.19111639879459,12.0,23.0,21.0,6.0,13952.0,2.0,19.0,2000.0
2000-05-11,6.7,17.7,12.625,12.7,13.0,5.0,3.9,10.5,6.7749999999999995,6.35,18.0,5.0,46.0,86.0,68.75,74.0,23.0,14.0,16.1,24.1,22.766666666666666,24.1,0.0,19.0,98.89,99.35,99.15666666666665,99.16,7.0,21.0,5.628912168564294,17.828665683400633,12.605021883320374,13.403320439786672,13.0,5.0,21.0,6.0,13273.0,3.0,19.0,2000.0
2000-05-12,10.4,17.8,13.458333333333334,13.399999999999999,17.0,3.0,9.1,14.9,11.4375,12.2,23.0,3.0,76.0,97.0,87.75,88.5,23.0,17.0,1.6,19.3,12.141666666666667,12.100000000000001,0.0,10.0,98.19,98.82,98.40666666666665,98.375,0.0,20.0,11.27391214278492,20.876890203170525,15.487856131118901,15.791430925371543,17.0,3.0,21.0,6.0,13869.0,4.0,19.0,2000.0
2000-05-13,11.1,20.9,16.120833333333334,16.200000000000003,16.0,22.0,3.5,17.8,10.916666666666666,13.35,8.0,22.0,43.0,98.0,73.95833333333333,78.5,4.0,15.0,0.4,24.1,15.929166666666667,24.1,10.0,3.0,98.02,99.16,98.39999999999999,98.34,23.0,5.0,9.903893155184916,25.258639003003836,18.141981503309804,19.337101960253467,8.0,22.0,21.0,6.0,13186.0,5.0,19.0,2000.0
2000-05-14,6.5,12.2,9.904166666666667,10.4,15.0,23.0,0.4,4.9,2.2624999999999997,2.0,1.0,18.0,49.0,71.0,59.291666666666664,60.0,5.0,16.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.22,99.75,99.44083333333333,99.42,22.0,0.0,4.670552560353663,10.647389252912959,8.356780578313629,8.648924532440816,15.0,23.0,21.0,6.0,13362.0,6.0,19.0,2000.0
2000-05-15,5.4,14.6,10.341666666666667,10.3,16.0,5.0,-2.1,2.9,0.6083333333333333,0.45,7.0,19.0,35.0,76.0,52.875,46.5,5.0,19.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.72,99.92,99.81291666666668,99.805,21.0,2.0,3.624502011494662,12.561606269227486,8.34219526605685,8.004319348870633,16.0,5.0,21.0,6.0,13905.0,0.0,20.0,2000.0
2000-05-16,6.2,15.3,10.4375,10.55,15.0,4.0,-0.1,8.3,4.020833333333333,4.15,21.0,3.0,48.0,92.0,65.75,63.5,23.0,14.0,8.0,24.1,20.629166666666666,24.1,0.0,23.0,99.69,99.92,99.83416666666666,99.85,9.0,15.0,4.011874979910014,14.455460952385405,9.496321516516664,10.639925878225714,15.0,5.0,21.0,6.0,14053.0,1.0,20.0,2000.0
2000-05-17,8.9,18.4,13.725,14.5,15.0,0.0,5.7,9.0,7.75,7.95,12.0,21.0,51.0,92.0,69.08333333333333,62.5,0.0,17.0,3.2,24.1,16.150000000000002,16.1,16.0,5.0,99.16,99.89,99.56958333333334,99.67,7.0,23.0,9.187231117169226,19.01630810073705,14.03984595437169,14.14063137068283,15.0,0.0,21.0,6.0,14032.0,2.0,20.0,2000.0
2000-05-18,9.6,14.1,12.0375,12.05,10.0,22.0,4.1,12.7,9.504166666666666,9.75,7.0,23.0,64.0,96.0,84.79166666666667,86.0,6.0,23.0,0.4,24.1,14.904166666666669,15.3,0.0,7.0,98.32,99.82,99.01833333333333,98.875,23.0,7.0,9.16782722234976,16.517544439411832,13.167409987154175,13.397125955223549,10.0,22.0,21.0,6.0,14000.0,3.0,20.0,2000.0
2000-05-19,4.6,11.2,7.908333333333334,8.1,16.0,8.0,-5.2,3.3,-1.0166666666666668,-1.15,0.0,16.0,31.0,67.0,54.375,57.5,10.0,16.0,12.9,24.1,23.433333333333337,24.1,0.0,10.0,99.79,100.15,99.96125,99.935,9.0,1.0,2.0845506770827456,9.1425648959484,5.538126145269831,5.946634668467084,0.0,8.0,21.0,6.0,13710.0,4.0,20.0,2000.0
2000-05-20,6.8,11.0,8.866666666666665,8.6,13.0,21.0,0.6,6.6,4.633333333333334,5.449999999999999,14.0,1.0,56.0,90.0,75.16666666666667,74.0,21.0,1.0,14.5,24.1,19.366666666666667,19.3,0.0,17.0,99.65,99.79,99.71125,99.72,0.0,3.0,6.192228481977076,10.823057608132986,8.06637792116558,7.489157617217405,13.0,21.0,21.0,6.0,13066.0,5.0,20.0,2000.0
2000-05-21,7.3,15.8,11.525,11.2,16.0,4.0,5.6,9.1,7.3999999999999995,7.65,13.0,4.0,54.0,91.0,77.0,81.5,6.0,17.0,8.0,24.1,17.754166666666666,18.5,12.0,5.0,99.32,99.72,99.53958333333333,99.59,0.0,23.0,6.796927861599427,15.889632072129235,11.705384467908267,11.670631717905993,16.0,4.0,21.0,6.0,12606.0,6.0,20.0,2000.0
2000-05-22,8.1,17.0,11.9,10.85,15.0,7.0,7.3,11.6,8.9625,8.45,14.0,7.0,67.0,95.0,82.70833333333333,83.5,7.0,16.0,1.0,24.1,12.508333333333333,12.9,17.0,7.0,98.69,99.32,98.96875,98.975,0.0,23.0,8.228665683400633,18.902906242482707,12.737964820151399,11.445553839048191,15.0,7.0,21.0,6.0,13114.0,0.0,21.0,2000.0
2000-05-23,9.6,13.2,11.691666666666668,11.85,16.0,1.0,7.3,12.5,10.483333333333333,10.75,16.0,1.0,84.0,98.0,92.33333333333333,93.5,22.0,0.0,0.4,16.1,4.904166666666667,3.0,0.0,22.0,97.66,98.66,98.09666666666668,98.14,0.0,20.0,9.728665683400633,15.724204284415727,13.231484619439305,13.53413810211731,16.0,1.0,21.0,6.0,14017.0,1.0,21.0,2000.0
2000-05-24,11.0,23.1,16.42083333333333,16.25,13.0,5.0,7.6,14.6,11.191666666666668,11.2,11.0,21.0,46.0,95.0,72.58333333333333,72.0,0.0,15.0,6.4,24.1,22.495833333333337,24.1,3.0,0.0,97.56,97.89,97.67958333333333,97.675,21.0,3.0,12.006291193030366,25.78658804922023,18.321759199543116,17.59100882499845,13.0,5.0,21.0,6.0,13923.0,2.0,21.0,2000.0
2000-05-25,9.3,15.6,12.737499999999999,12.75,10.0,22.0,4.3,9.2,7.570833333333333,8.5,4.0,23.0,58.0,85.0,71.125,68.5,4.0,15.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,97.66,98.89,98.2375,98.205,22.0,1.0,8.455460952385405,16.430320445040834,13.003127820942419,13.301129431172624,10.0,22.0,21.0,6.0,14082.0,3.0,21.0,2000.0
2000-05-26,7.4,16.9,12.479166666666666,13.0,18.0,5.0,3.8,9.0,6.620833333333334,7.4,12.0,4.0,55.0,78.0,67.79166666666667,68.5,5.0,18.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,98.92,99.62,99.27999999999999,99.32,23.0,0.0,6.297359345033604,17.26799096760389,12.387547648147686,13.091555928560073,18.0,5.0,21.0,6.0,13766.0,4.0,21.0,2000.0
2000-05-27,7.8,18.7,13.554166666666667,14.15,15.0,4.0,5.0,10.6,7.5125,7.05,15.0,23.0,46.0,87.0,68.04166666666667,67.5,4.0,18.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.26,99.69,99.4975,99.55,9.0,19.0,7.226909929545522,20.26056311897809,13.80675813753802,14.36968285443502,15.0,5.0,21.0,6.0,12919.0,5.0,21.0,2000.0
2000-05-28,8.3,15.4,11.9125,12.05,15.0,5.0,5.5,8.1,6.4624999999999995,6.45,15.0,0.0,61.0,83.0,69.66666666666667,68.0,5.0,9.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.12,99.42,99.27458333333334,99.29,21.0,14.0,7.761809321858607,15.84974984649779,11.727807569559161,11.823173352307991,15.0,5.0,21.0,6.0,13147.0,6.0,21.0,2000.0
2000-05-29,7.8,18.6,13.704166666666666,14.149999999999999,16.0,5.0,5.1,10.4,7.516666666666667,7.05,12.0,22.0,52.0,86.0,67.125,66.5,5.0,17.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.39,99.85,99.68124999999999,99.75,22.0,0.0,7.296927861599427,19.386993701717774,13.958873381262643,14.19274951295229,16.0,5.0,21.0,6.0,13981.0,0.0,22.0,2000.0
2000-05-30,10.4,21.1,15.65,15.5,15.0,2.0,5.8,12.8,8.908333333333333,9.3,12.0,0.0,49.0,77.0,64.83333333333333,67.0,2.0,15.0,19.3,24.1,23.099999999999998,24.1,0.0,5.0,99.69,100.09,99.89833333333333,99.89,10.0,23.0,10.223057608132986,23.48658804922023,16.49702069898084,16.288179655564733,12.0,2.0,21.0,6.0,14034.0,1.0,22.0,2000.0
2000-05-31,13.9,24.0,19.087500000000002,20.0,13.0,0.0,9.7,19.2,14.674999999999999,16.4,13.0,4.0,67.0,88.0,75.875,75.5,14.0,10.0,3.2,24.1,12.954166666666667,12.9,0.0,14.0,99.39,99.65,99.52625,99.55,0.0,15.0,15.08659283160245,30.923218894726197,23.083910746863012,24.97153920521147,13.0,0.0,21.0,6.0,14207.0,2.0,22.0,2000.0
2000-06-01,13.0,21.9,17.154166666666665,16.65,17.0,5.0,7.2,15.4,9.3375,8.9,0.0,7.0,44.0,87.0,61.125,59.0,0.0,17.0,4.8,24.1,22.762500000000003,24.1,2.0,0.0,99.49,99.99,99.74333333333334,99.735,10.0,23.0,13.44974984649779,22.90338876273794,18.178744481658462,17.66558080829659,16.0,5.0,21.0,6.0,14468.0,3.0,22.0,2000.0
2000-06-02,11.9,23.4,16.341666666666665,14.65,13.0,23.0,7.1,18.0,11.570833333333333,11.3,11.0,20.0,55.0,92.0,74.375,77.0,5.0,15.0,9.7,24.1,20.76666666666667,24.1,0.0,9.0,98.92,99.75,99.20291666666667,99.09,23.0,10.0,12.067941076835865,28.505578944999836,18.523960386005264,16.079801511025558,11.0,23.0,21.0,6.0,13732.0,4.0,22.0,2000.0
2000-06-03,8.7,19.6,14.387500000000001,14.15,16.0,5.0,2.3,7.3,6.104166666666667,6.35,11.0,18.0,33.0,84.0,59.791666666666664,55.5,5.0,18.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.85,100.39,100.15541666666667,100.135,9.0,0.0,8.412309260415578,19.312309260415578,14.077187744933724,13.846350889815312,16.0,5.0,21.0,6.0,13065.0,5.0,22.0,2000.0
2000-06-04,9.3,19.8,14.6,14.3,13.0,2.0,3.4,8.5,5.870833333333334,5.7,22.0,20.0,39.0,78.0,57.791666666666664,58.0,6.0,18.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.89,100.15,100.00916666666666,100.02,0.0,19.0,8.589479865156543,19.660435022533203,14.20970390455904,14.110949414613327,13.0,2.0,21.0,6.0,13259.0,6.0,22.0,2000.0
2000-06-05,8.7,14.8,11.929166666666667,11.5,10.0,5.0,2.5,8.8,5.679166666666667,5.199999999999999,22.0,11.0,46.0,90.0,67.0,66.0,22.0,11.0,16.1,24.1,23.033333333333335,24.1,0.0,20.0,99.72,100.15,99.96875,100.035,0.0,18.0,8.023514638445524,13.955460952385405,11.490585355817396,11.859874849453277,10.0,5.0,21.0,6.0,13805.0,0.0,23.0,2000.0
2000-06-06,10.0,17.8,13.358333333333334,13.25,16.0,0.0,3.6,11.4,9.108333333333333,9.7,12.0,22.0,51.0,92.0,76.625,80.0,2.0,21.0,16.1,24.1,21.566666666666666,24.1,8.0,0.0,99.59,99.89,99.76041666666667,99.79,22.0,4.0,10.408744854074659,18.98659283160245,14.284323770385319,13.515406813635314,16.0,0.0,21.0,6.0,13923.0,1.0,23.0,2000.0
2000-06-07,9.1,24.4,17.770833333333332,19.1,13.0,4.0,3.4,12.4,8.641666666666667,9.9,12.0,2.0,40.0,79.0,56.375,57.0,0.0,17.0,24.1,24.1,24.100000000000005,24.1,0.0,0.0,99.62,99.99,99.80375,99.835,8.0,20.0,8.073131503346834,26.50508105113121,18.545743524473654,20.58938269986448,13.0,2.0,21.0,6.0,14267.0,2.0,23.0,2000.0
2000-06-08,16.4,26.1,21.40833333333333,21.75,16.0,6.0,9.6,15.9,13.108333333333334,13.05,19.0,2.0,50.0,73.0,59.625,60.0,23.0,11.0,19.3,24.1,21.3,19.3,0.0,7.0,98.92,99.62,99.2075,99.14,0.0,16.0,18.35299707310674,30.51343988627649,24.35265809313067,25.648894310721438,16.0,6.0,21.0,6.0,15286.0,3.0,23.0,2000.0
